"WARD16","DIV16","district","high_projection","low_projection","primary_2011","primary_2015","typical_turnout_governor","general_2018","typical_turnout_da","primary_2017"
"53","13",9,97.633686429948,62.8980034582631,77,105,195.666666666667,286,46,55
"53","14",9,93.1163212437914,63.4341855908325,84,118,200.333333333333,256,52.3333333333333,55
"53","15",9,102.749861172539,81.7053289420129,95,151,260.666666666667,325,66,98
"53","16",9,89.6345077553578,58.7654840675686,79,141,205.666666666667,269,68.3333333333333,71
"53","17",9,92.6680299535169,85.3378483327074,93,106,222,255,60.3333333333333,65
"53","18",9,79.5971740974097,66.4943407163882,68,120,235.666666666667,318,52.6666666666667,71
"53","19",9,105.212025678025,85.2053289420129,95,111,253,323,62,69
"53","20",9,112.851341083293,82.9764722931933,106,142,278.666666666667,342,45.6666666666667,71
"53","21",9,119.696455536433,97.4463947304155,114,158,328,397,72.3333333333333,67
"53","22",9,101.874227671454,68.5065498559712,98,124,240.333333333333,288,58,76
"53","23",9,57.232676210166,39.7833524907635,41,60,123.666666666667,199,25.3333333333333,33
"54","01",7,69.0867052023121,39,48,83,173,249,27,43
"54","02",7,74.479427549195,43.5,54,102,186.333333333333,257,27.6666666666667,35
"54","03",7,49.5958762886598,32.5,38,59,161.666666666667,211,21.6666666666667,25
"54","04",7,79.3591160220994,39,57,77,181,252,25,42
"54","05",7,65.6061776061776,41,48,72,172.666666666667,236,32,30
"54","06",7,93.9841628959276,40.5,61,73,147.333333333333,227,26.6666666666667,33
"54","07",6,47.1941880643867,33.2532749279856,49,74,178.333333333333,198,36.3333333333333,32
"54","08",6,58.1329235344074,46.1569376698605,58,79,148,171,38.3333333333333,33
"54","09",6,75.7255003770822,44.9280810210409,69,92,187.333333333333,237,44.3333333333333,60
"54","10",6,58.4606497575469,48.8918988884716,62,74,161,175,47,29
"54","11",6,57.5950240604494,44.9219764512494,54,54,122,150,37,34
"54","12",6,53.6262465940715,34.650833100069,43,70,152.333333333333,219,29.3333333333333,34
"54","13",6,55.3460479240183,36.1870152326384,50,83,147.333333333333,188,23.6666666666667,33
"54","14",6,32.433993107566,31.1809106628469,35,55,112.333333333333,120,37.6666666666667,26
"54","15",6,40.5604668505171,27.7170927954162,42,59,138.333333333333,154,26.6666666666667,26
"54","16",6,39.2321160067616,31.9821315768052,38,55,142,169,23.6666666666667,29
"54","17",6,52.2715680661268,33.2532749279856,49,81,148,182,32.6666666666667,34
"54","18",6,64.9727392885846,36.5906779745133,59,90,167,212,36,47
"54","19",6,40.0004947624219,34.8496121861107,40,78,144,166,46.3333333333333,31
"54","20",6,49.7379546032526,35.2532749279856,49,66,160.666666666667,188,33.3333333333333,26
"54","21",6,56.0229625265946,49.0606004117354,67,89,184.666666666667,178,53,48
"54","22",6,63.9457134859508,42.524418279166,60,65,140,172,37.3333333333333,28
"55","01",6,103.565355470045,74.675251379235,103,111,234.666666666667,272,50,48
"55","02",6,130.12209139583,65.8740304652767,100,120,231.333333333333,347,42.3333333333333,65
"55","03",6,94.8745305589199,68.7354065047908,87,124,234.666666666667,295,55.3333333333333,55
"55","04",6,117.924329116512,73.2114335118044,110,136,229,283,64.3333333333333,74
"55","05",6,107.792450616092,55.1028871140963,89,101,226.333333333333,316,38.3333333333333,60
"55","06",6,100.765367999898,94.7415110745823,102,120,235.333333333333,268,56.3333333333333,42
"55","07",6,152.78643389481,95.1874605188181,133,183,281.666666666667,373,74,111
"55","08",6,97.9177321005034,90.7837977769431,124,131,252.666666666667,230,70,74
"55","09",6,53.5685460585894,54.0906779745133,59,78,178.666666666667,187,38.6666666666667,36
"55","10",6,69.7956085414742,47.3256391931243,63,75,166,212,26.3333333333333,39
"55","11",6,100.256617883003,89.2175380815959,125,121,256.333333333333,237,67.6666666666667,64
"55","12",6,90.3611390348285,93.5850186909014,127,121,270.666666666667,222,68.3333333333333,58
"55","13",6,77.5302993482206,80.8077707699295,101,108,231.666666666667,205,54,47
"55","14",6,72.7050670883244,72.8378483327074,93,106,249.666666666667,225,61,55
"55","15",6,78.7830116996572,71.1451738164572,111,105,245.666666666667,201,44.6666666666667,45
"55","16",6,69.1773262361884,59.0004452861797,83,120,255,245,42,54
"55","17",6,81.2300629719532,76.8740304652767,100,121,225.333333333333,211,49.3333333333333,66
"55","18",6,71.319655799922,74.9703677234018,91,108,231.333333333333,209,47.3333333333333,55
"55","19",6,84.1828654999893,97.0549411281236,135,99,240.666666666667,173,73,56
"55","20",6,73.4776031657374,76.9102125978461,107,118,246.333333333333,195,55,71
"55","21",6,87.7357214731381,68.5789141211099,112,127,264.666666666667,239,52.3333333333333,56
"55","22",6,73.1004360580396,73.0065498559712,98,85,209.333333333333,180,40.3333333333333,43
"55","23",6,63.9613412971804,58.4280810210409,69,69,150.666666666667,161,40.3333333333333,48
"55","24",6,121.447285302775,109.922421737429,137,136,274,280,67,60
"55","25",6,77.1164200023414,68.3980034582631,77,127,233,269,51.6666666666667,53
"55","26",6,117.531330325545,81.3801350350682,115,115,247,291,66.3333333333333,59
"55","27",6,88.3629833194636,64.8980034582631,77,98,180.666666666667,239,41.6666666666667,57
"55","28",6,99.4766954281644,66.5427319885406,105,108,224.333333333333,245,52.6666666666667,66
"55","29",6,133.764927101201,111.362266611873,153,122,297.666666666667,300,63,50
"56","01",10,109.187165775401,63,82,141,249.333333333333,332,76.6666666666667,73
"56","02",10,94.3525741029641,70.5,80,107,213.666666666667,252,53,62
"56","03",10,63.3673469387755,35,45,75,147,207,36,30
"56","04",10,77.0413533834586,49.5,66,91,177.333333333333,207,41,52
"56","05",10,71.7777777777778,47.5,57,73,162,204,36.3333333333333,57
"56","06",10,228.666666666667,138.5,196,234,390,455,116.333333333333,144
"56","07",10,125.181818181818,93,119,150,333.666666666667,351,83.6666666666667,91
"56","08",10,135.009884678748,101.5,118,220,404.666666666667,463,91.6666666666667,129
"56","09",10,128.48031496063,84.5,111,126,254,294,64.3333333333333,79
"56","10",10,125.517857142857,77.5,99,115,224,284,61.3333333333333,79
"56","11",10,69.3054989816701,53.5,57,68,163.666666666667,199,33.3333333333333,49
"56","12",10,86.3862660944206,61,74,146,233,272,68.6666666666667,72
"56","13",10,142.911214953271,87,119,114,214,257,72,88
"56","14",10,71.5909090909091,42.5,55,95,161.333333333333,210,42.3333333333333,48
"56","15",10,94.5342205323194,61,75,86,175.333333333333,221,47.6666666666667,36
"56","16",10,83.6629746835443,61.5,75,93,210.666666666667,235,57,61
"56","17",10,84.070796460177,64,76,100,226,250,55,52
"56","18",10,65.6014362657092,51,58,98,185.666666666667,210,45,60
"56","19",10,134.428169014085,87.5,107,189,355,446,82.6666666666667,102
"56","20",10,77.7715430861723,50,66,99,166.333333333333,196,51.6666666666667,51
"56","21",10,72.7748344370861,49,66,100,201.333333333333,222,41.3333333333333,69
"56","22",10,151.023043029453,100.612410071942,156,156,298.523980815348,289,146.379496402878,113
"56","23",10,126.545454545455,86,116,124,271.333333333333,296,72.6666666666667,69
"56","24",10,89.3454545454546,65.5,84,116,220,234,60.3333333333333,61
"56","25",10,139.731617647059,98,123,139,272,309,100.333333333333,91
"56","26",10,113.235366723968,81.8875899280576,110,120,267.142685851319,275,76.6205035971223,75
"56","27",10,96.5151515151515,60.5,91,111,198,210,62,53
"56","28",10,59.9089285714286,44.5,53,99,186.666666666667,211,56.3333333333333,69
"56","29",10,74.8017621145374,59,80,122,302.666666666667,283,126,88
"56","30",10,133.978346456693,67.5,98,137,338.666666666667,463,52.6666666666667,90
"56","31",10,120.30805134189,76,96,127,285.666666666667,358,68.3333333333333,63
"56","32",10,71.8734622144112,61,71,102,189.666666666667,192,54.6666666666667,46
"56","33",10,103.672787979967,72.5,90,118,199.666666666667,230,55.3333333333333,68
"56","34",10,74.49,64,65,105,166.666666666667,191,67.3333333333333,59
"56","35",10,83.4705882352941,55,66,71,170,215,41,39
"56","36",10,77.6983240223464,55,76,92,179,183,56,56
"56","37",10,90.1581722319859,65.5,75,98,189.666666666667,228,51.3333333333333,49
"56","38",10,137.68156424581,90.5,124,126,238.666666666667,265,88.6666666666667,65
"56","39",10,74.7441540577717,45.5,59,104,242.333333333333,307,44,48
"56","40",10,68.8627858627859,50.5,61,85,160.333333333333,181,36.6666666666667,46
"56","41",10,145.957317073171,73.5,101,162,328,474,55,80
"57","01",6,108.2835806619,73.1813559490265,118,154,299.666666666667,317,65.3333333333333,83
"57","02",6,111.782736232659,79.5789141211099,112,178,347.666666666667,400,65.6666666666667,95
"57","03",6,87.8533991262815,78.4703677234018,91,136,310,345,77.3333333333333,72
"57","04",6,106.895298081675,71.9764722931933,106,138,240,279,56,85
"57","05",6,92.3537425894202,64.6028871140963,89,111,210.666666666667,252,42.3333333333333,55
"57","06",6,137.157263809759,88.0248635653457,143,195,394.333333333333,436,107,112
"57","07",6,87.3365720047079,59.3317437629158,78,105,227,293,55,51
"57","08",6,138.757466552099,89.452499300207,129,162,315.333333333333,391,73.3333333333333,92
"57","09",6,85.4328007222367,47.5667049815269,82,93,195.666666666667,235,38.6666666666667,63
"57","10",6,109.999320374022,72.2715886373601,94,136,291.333333333333,393,57.6666666666667,62
"57","11",6,101.688523523544,74.8740304652767,100,151,309.666666666667,363,59.6666666666667,85
"57","12",6,141.358991381486,95.0248635653457,143,142,301,343,81,93
"57","13",6,148.972269787432,98.3923441746513,145,210,396,469,66,97
"57","14",6,117.829706591628,90.5789141211099,112,161,297.666666666667,361,63,74
"57","15",6,86.3116596424366,59.3679258954852,85,130,271.666666666667,318,58.6666666666667,67
"57","16",6,113.149644692026,60.8740304652767,100,131,222.333333333333,290,51.6666666666667,73
"57","17",6,141.938259141059,81.5187589955542,128,207,288.666666666667,369,73.6666666666667,113
"57","18",6,137.624600488686,88.952499300207,129,164,301.666666666667,371,70.6666666666667,107
"57","19",6,93.3073419335594,60.3378483327074,93,147,225.666666666667,261,50,71
"57","20",6,67.2934339737941,46.3618213256937,70,88,215.666666666667,239,31.6666666666667,39
"57","21",6,119.699892037215,72.2776932071516,109,130,209.333333333333,265,58,82
"57","22",6,108.446400975324,68.5427319885406,105,158,255.333333333333,304,51.3333333333333,81
"57","23",6,120.961496161564,75.1512783862487,126,175,300,332,67.3333333333333,83
"57","24",6,72.5723379007304,54.163042239652,73,99,196.333333333333,225,34.6666666666667,37
"57","25",6,79.2895758516109,58.2354065047908,87,146,250.333333333333,263,49.3333333333333,55
"57","26",6,107.966167725729,58.0366274187491,90,117,222,307,44.3333333333333,54
"57","27",6,123.736039946077,54.6028871140963,89,90,224,359,31.3333333333333,61
"57","28",6,102.921674299028,72.2415110745823,102,143,239,278,57.3333333333333,78
"58","01",10,51.0764006791171,37.5,46,72,196.333333333333,218,33,42
"58","02",10,32.0901639344262,22,27,47,122,145,21.3333333333333,23
"58","03",10,138.422784810127,77.5,107,187,395,511,51.6666666666667,75
"58","04",10,172.999198075381,128,153,213,415.666666666667,470,90.6666666666667,132
"58","05",10,131.037037037037,69.5,87,190,405,610,69,95
"58","06",10,94.3698630136986,68,83,138,292,332,53.6666666666667,59
"58","07",10,116.698841698842,73,93,128,259,325,55.6666666666667,78
"58","08",10,105.015228426396,73,80,140,328.333333333333,431,60,74
"58","09",10,151.575200587341,94.7366562009419,121,159,319.313448456306,400,61.9848246991104,81
"58","10",10,126.738601823708,93.5,113,153,329,369,71,72
"58","11",10,94.5957446808511,63.5,76,115,250.666666666667,312,46,57
"58","12",10,81.0193548387097,47,65,127,258.333333333333,322,45,52
"58","13",10,130.441696113074,85,107,129,283,345,68.3333333333333,93
"58","14",10,105.117554858934,67,85,108,212.666666666667,263,47,46
"58","15",10,46.5208333333333,25,33,53,144,203,18.6666666666667,28
"58","16",10,164.488821223224,119.544378698225,152.29191321499,202.305719921105,353.674556213018,382,97.3652202498356,111
"58","17",10,123.261663286004,75.5,96,154,328.666666666667,422,67.6666666666667,91
"58","18",10,68.8133356755332,41.2633437990581,59,107,232.353218210361,271,41.6818419675563,47
"58","19",10,148.447412353923,100,130,239,399.333333333333,456,90.3333333333333,106
"58","20",10,110.85409252669,65,89,114,281,350,64,99
"58","21",10,117.337360594796,73.5,95,183,358.666666666667,443,52.6666666666667,105
"58","22",10,103.260563380282,64.5,86,133,284,341,39.6666666666667,60
"58","23",10,138.590208522212,104.5,129,159,367.666666666667,395,65.6666666666667,102
"58","24",10,250.64858490566,79,109,210,282.666666666667,650,48.6666666666667,154
"58","25",10,104.920481927711,72.5,82,134,276.666666666667,354,63.6666666666667,70
"58","26",10,121.590361445783,87.9556213017751,109.70808678501,179.694280078895,313.992110453649,348,70.301446416831,93
"58","27",10,92.6759581881533,64,78,113,287,341,49.6666666666667,64
"58","28",10,115.793608521971,80,101,128,250.333333333333,287,58.3333333333333,65
"58","29",10,156.189450222883,103,141,233,448.666666666667,497,81,138
"58","30",10,85.2035928143713,72,85,110,278.333333333333,279,55,63
"58","31",10,104.072916666667,85.5,97,143,384,412,62.3333333333333,58
"58","32",10,47.5947580645161,32,43,66,165.333333333333,183,28.3333333333333,39
"58","33",10,52.4083969465649,31.3391304347826,42.4,65.4434782608696,160.997101449275,199,25.5014492753623,27
"58","34",10,116.490155440415,67.5,101,150,321.666666666667,371,62.6666666666667,86
"58","35",10,134.912394548994,149,132,242,513.666666666667,525,151.666666666667,110
"58","36",10,32.1007531995673,25.6608695652174,29.6,43.5565217391304,142.002898550725,154,20.4985507246377,25
"58","37",10,124.837209302326,89,122,154,344,352,68,87
"58","38",10,39.2294117647059,29.5,39,43,170,171,19.6666666666667,23
"58","39",10,147.46757018393,98,126,178,344.333333333333,403,70.3333333333333,129
"58","40",10,69.7125567322239,47,64,90,220.333333333333,240,36.3333333333333,45
"58","41",10,240.138996138996,160,213,293,518,584,138,176
"58","42",10,89.7433380084151,63.5,77,116,237.666666666667,277,47.6666666666667,57
"58","43",10,111.696428571429,73,90,108,224,278,46.3333333333333,53
"58","44",10,143.197771587744,120.5,136,197,359,378,127.666666666667,91
"59","01",8,113.371221845356,68.0972278304845,92,136,207.666666666667,295,38.3333333333333,84
"59","02",8,158.132285939341,109.302556772497,154,212,306.666666666667,363,74.6666666666667,121
"59","03",8,98.3586367228815,88.4830221491645,107,163,279.333333333333,296,54,80
"59","04",8,208.487148265528,163.520094854093,191,273,401.333333333333,505,120,188
"59","05",8,170.192078642835,127.953389872566,168,207,341.666666666667,399,86.6666666666667,113
"59","06",8,65.0831002896771,55.5187589955542,65,110,196.666666666667,227,25,70
"59","07",8,101.323910666847,78.0732548374981,90,130,212.666666666667,276,53,87
"59","08",8,133.768102674045,111.471258295761,127,149,267.666666666667,325,67,96
"59","09",8,95.7110665615841,72.8683711816649,90,125,200.666666666667,246,39,79
"59","10",8,187.86811181848,148.339184191246,182,258,437,520,101.666666666667,153
"59","11",8,102.218131796502,92.8204251956922,101,158,264,308,51.6666666666667,96
"59","12",8,151.237194204605,95.4228670236088,126,158,240.666666666667,333,74,137
"59","13",8,145.700597337942,94.5553864143033,139,181,288,348,70,122
"59","14",8,101.659729232489,75.9045533142343,103,118,205.666666666667,234,40.6666666666667,76
"59","15",8,106.495693532116,90.6517236724284,105,114,220.666666666667,258,50.6666666666667,83
"59","16",8,103.238757196026,87.615541539859,98,138,236.333333333333,287,49.6666666666667,89
"59","17",8,257.632797864679,156.580249979649,208,270,388,554,111,238
"59","18",8,125.308697139511,78.9407354468037,110,168,270.333333333333,355,62.6666666666667,123
"59","19",8,235.263524603905,131.857052614441,210,264,374,483,89,219
"59","20",8,95.6644439021496,47.2776932071516,66,27,131.666666666667,220,35,57
"59","21",8,184.589518836867,94.1216461096505,141,172,273.666666666667,413,62.6666666666667,156
"59","22",8,182.076831400467,117.5436225609,175,203,322.666666666667,387,91,213
"59","23",8,140.249057784411,110.170037381803,131,158,257.666666666667,318,71.6666666666667,126
"59","24",8,136.27794890069,78.5069951421509,107,131,204.333333333333,300,49.6666666666667,123
"59","25",8,152.744208220682,108.868816467845,146,180,299.333333333333,361,96.3333333333333,148
"60","01",3,130.237397878706,63.9783753142687,52,99,139,302,39.3333333333333,84
"60","02",3,173.629419981317,129.109514147713,116,203,258,335,82,137
"60","03",3,105.171275962271,84.7281186594369,67,125,188,256,46.3333333333333,79
"60","04",3,119.710057760586,97.4085173703731,75,132,199.333333333333,276,54.6666666666667,71
"60","05",3,109.852644707274,105.477862004605,77,161,255.333333333333,316,54.6666666666667,92
"60","06",3,127.879556642878,114.699970158013,99,133,224,251,68.6666666666667,80
"60","07",3,104.251120008529,84.7281186594369,67,165,236.333333333333,319,50.6666666666667,101
"60","08",3,129.046079343053,78.3879193039689,69,109,175.666666666667,285,47,99
"60","09",3,275.682257334578,167.72709204011,149,261,371.333333333333,596,105.333333333333,264
"60","10",3,126.98273841455,98.5612808895491,82,151,210.666666666667,283,56,81
"60","11",3,154.238211532168,138.331622301122,112,188,298,356,79.3333333333333,87
"60","12",3,138.972046478442,93.373845053257,77,137,198,310,43,116
"60","13",3,128.509072895438,94.526608572433,75,140,183.666666666667,273,58.6666666666667,102
"60","14",3,161.799263374428,113.547206638837,104,160,246,332,64.6666666666667,96
"60","15",3,144.630484399136,114.123588398425,101,177,246.333333333333,306,62.3333333333333,110
"60","16",3,155.045046524146,112.394443119661,99,159,233.333333333333,317,66,77
"60","17",3,179.148356349199,146.977348694942,142,201,310.666666666667,340,87.3333333333333,120
"60","18",3,155.858013305985,130.838659426477,107,168,245.333333333333,310,66,105
"60","19",3,133.918100592154,110.088916081309,103,163,260.666666666667,294,68,100
"60","20",3,159.931896502666,156.19945684835,132,190,287.333333333333,302,88.3333333333333,96
"60","21",3,93.9820271857878,84.7281186594369,74,118,193.333333333333,213,42.3333333333333,69
"60","22",3,112.61612841181,91.068318014905,85,149,221,254,47.6666666666667,99
"60","23",3,135.508527968446,108.936152562133,80,125,228.666666666667,336,58.3333333333333,107
"61","01",9,84.9174719282394,61.3618213256937,70,133,211.666666666667,296,34,54
"61","02",9,106.158089129387,73.3378483327074,93,151,241.666666666667,318,45.3333333333333,89
"61","03",9,115.446465830156,63.4703677234018,91,125,226.333333333333,331,33,85
"61","04",9,75.3422973637585,49.5606004117354,67,111,216,280,21.6666666666667,57
"61","05",9,68.9417186709922,45.6207555372911,51,103,188.666666666667,294,35.3333333333333,55
"61","06",9,184.974163327047,128.302111486318,169,297,440.666666666667,556,76,184
"61","07",9,115.199935678677,82.8439529024989,108,189,310.666666666667,382,47,88
"61","08",9,70.3691098667494,41.9219764512494,54,118,227,341,25.6666666666667,68
"61","09",9,90.9994043928246,60.8679258954852,85,114,252,311,38.3333333333333,66
"61","10",9,74.7725969094088,38.3918988884716,62,119,246,342,27,58
"61","11",9,88.6388569891595,49.2293019349992,72,118,222.666666666667,316,31,53
"61","12",9,83.2620740376035,55.163042239652,73,108,216,284,20.6666666666667,68
"61","13",9,99.3604746588913,45.5967825443048,74,130,230,356,24,69
"61","14",9,87.6737035778581,57.2293019349992,72,141,233.666666666667,328,32.6666666666667,78
"61","15",9,77.5112251469621,47.4581585838188,61,121,213,312,27.6666666666667,66
"61","16",9,101.927186653875,56.801666200138,86,131,243,332,33.3333333333333,66
"61","17",9,133.323126854522,91.6150962536793,119,170,271,350,67.6666666666667,115
"61","18",9,102.323280961266,67.8740304652767,100,144,293.333333333333,346,38.6666666666667,67
"61","19",9,97.0293990806807,61.6329646768742,81,165,247.666666666667,342,40.6666666666667,87
"61","20",9,111.01107661263,82.0126544257627,113,167,284.333333333333,322,50.6666666666667,104
"61","21",9,187.659199104868,118.103332400276,172,256,367.333333333333,462,90,182
"61","22",9,163.066398973854,123.259824783957,147,164,246.333333333333,315,83,139
"61","23",9,131.472414985787,89.6150962536793,119,211,318,405,78.3333333333333,169
"61","24",9,94.017667269494,52.8980034582631,77,135,194.666666666667,274,43.3333333333333,85
"61","25",9,146.539781555944,89.8862396048598,130,193,291.666666666667,379,61.3333333333333,125
"61","26",9,104.195994413587,75.3439529024989,108,161,282.333333333333,314,42.6666666666667,95
"61","27",9,121.8397401361,80.6089916838878,104,187,297.666666666667,402,62.3333333333333,115
"61","28",9,103.507370063004,78.5728095513184,97,219,305.666666666667,376,63.6666666666667,107
"62","01",7,72.8942307692308,53.5,57,88,208,266,36,34
"62","02",7,87.2592592592593,45.5,57,82,162,248,29.6666666666667,43
"62","03",7,95.6129032258064,46.5,64,81,165.333333333333,247,35.3333333333333,34
"62","04",7,105.936199722607,71,76,139,240.333333333333,335,53.6666666666667,63
"62","05",7,102.940936863544,49,72,93,163.666666666667,234,44.3333333333333,38
"62","06",7,107.368181818182,58.5,79,96,220,299,49,56
"62","07",7,129.183767228178,71,91,102,217.666666666667,309,46,58
"62","08",7,126.700898587933,82.5,100,131,259.666666666667,329,65.3333333333333,52
"62","09",7,66.2642487046632,37,42,65,128.666666666667,203,21.6666666666667,26
"62","10",7,91.4171122994652,49.5,65,102,187,263,33.6666666666667,44
"62","11",7,125.1375,78.5,94,166,266.666666666667,355,57.3333333333333,72
"62","12",7,96.9633027522936,55,65,90,181.666666666667,271,40,39
"62","13",7,113.4,66.5,81,149,235,329,31,52
"62","14",7,164.729927007299,95,124,170,274,364,70,79
"62","15",7,110.030769230769,74.5,88,130,238.333333333333,298,51,61
"62","16",7,85.5473684210526,59.5,63,100,221.666666666667,301,44.6666666666667,42
"62","17",6,96.2647258427661,79.3740304652767,100,119,237,263,72,50
"62","18",7,121.575503355705,71,97,122,198.666666666667,249,54,57
"62","19",7,112.188277087034,61,87,107,187.666666666667,242,50.6666666666667,41
"62","20",7,120.521739130435,82,87,130,222.333333333333,308,62.6666666666667,62
"62","21",6,64.5807667339648,39.2532749279856,49,82,155.333333333333,236,28.3333333333333,28
"62","22",6,83.5293545973836,75.2053289420129,95,97,221,224,63.3333333333333,44
"62","23",7,71.5135135135135,52,56,67,148,189,36.6666666666667,40
"62","24",6,54.6562927250308,40.6870152326384,50,79,173,218,27.6666666666667,32
"62","25",6,97.3506017109545,74.8077707699295,101,91,207,230,46.6666666666667,45
"62","26",6,84.1984098634005,61.7654840675686,79,89,202.666666666667,249,48,40
"63","01",10,181.608,117,161,156,333.333333333333,376,70.3333333333333,96
"63","02",10,135.621989528796,95,117,135,318.333333333333,369,76.6666666666667,84
"63","03",10,177.820945945946,115,145,188,394.666666666667,484,83,127
"63","04",10,174.933852140078,109,127,181,342.666666666667,472,69,105
"63","05",10,136.551724137931,102.5,120,157,299.666666666667,341,65,108
"63","06",10,143.407523510972,94.5,117,133,319,391,49.3333333333333,87
"63","07",10,120.645161290323,4.3801652892562,6.61157024793388,2.56198347107438,10.2479338842975,187,4.62809917355372,90
"63","08",10,156.167922497309,96.5,120,164,309.666666666667,403,58.6666666666667,95
"63","09",10,146.20253164557,97,120,164,316,385,73,109
"63","10",10,152.451612903226,121,136,191,372,417,88.3333333333333,107
"63","11",10,325.861630977243,199.33564344043,293.091943748493,220.601727921761,534.265461277222,594,198.917710406979,214
"63","12",10,129.439024390244,100.5,116,147,328,366,78.6666666666667,80
"63","13",10,150.249307479224,103.5,120,177,361,452,73.3333333333333,94
"63","14",10,181.696744186047,131,164,215,358.333333333333,397,100.333333333333,135
"63","15",10,165.328031809145,94,140,173,335.333333333333,396,76.6666666666667,94
"63","16",10,105.75,86,94,104,253.333333333333,285,51,57
"63","17",10,129.552429667519,95.5,110,116,260.666666666667,307,62.3333333333333,78
"63","18",10,131.082568807339,94.5,114,161,327,376,77.6666666666667,98
"63","19",10,130.225766871166,78,98,157,271.666666666667,361,68.3333333333333,109
"63","20",10,112.395116537181,78,97,149,300.333333333333,348,59,89
"63","21",10,144.907385697538,91,126,167,284.333333333333,327,82.6666666666667,110
"63","22",10,125.640146878825,79.5,104,147,272.333333333333,329,69,71
"63","23",10,199.678048686801,148.284191270314,197.296486003574,485.836288607164,594.819938171814,602,113.454190419467,160
"63","24",10,86.1197604790419,59,68,105,222.666666666667,282,49.3333333333333,69
"63","25",10,115.863787375415,73.5,93,129,200.666666666667,250,64.3333333333333,94
"64","01",6,99.1102258537639,77.2415110745823,102,133,255.333333333333,286,53,62
"64","02",6,164.887158698549,113.46470843979,159,172,351.333333333333,420,89,107
"64","03",6,96.2382185978405,76.6390692466657,96,111,216.333333333333,250,44,54
"64","04",6,128.03618985487,97.3561620420819,138,140,263.666666666667,282,55.6666666666667,60
"64","05",6,128.284469750082,96.091123260693,142,163,338,352,58,69
"64","06",6,117.626743525206,99.8561620420819,138,128,287,282,69.3333333333333,94
"64","07",6,115.138335416916,96.5488365583321,120,122,264,292,69.6666666666667,61
"64","08",6,82.2813163021756,76.0065498559712,98,127,259.333333333333,251,45.6666666666667,65
"64","09",6,68.6873990646841,70.9041080280546,92,68,203.333333333333,175,43,32
"64","10",6,79.574049511266,72.6028871140963,89,99,217.333333333333,224,32.3333333333333,47
"64","11",6,99.119088750215,90.7837977769431,124,117,237.666666666667,219,55,63
"64","12",6,46.727251475238,45.0544958419439,52,53,148.666666666667,154,32.3333333333333,24
"64","13",6,72.9001858739377,100.446394730415,114,149,272.666666666667,201,56,52
"64","14",6,75.4184418892055,74.0728095513184,97,107,215.333333333333,193,47,43
"64","15",6,102.216832617156,77.3378483327074,93,121,259.666666666667,329,58.6666666666667,85
"64","16",6,121.807114703496,93.7175380815959,125,139,297.333333333333,334,54,59
"64","17",6,64.4047113952734,69.7354065047908,87,98,227.333333333333,194,43.3333333333333,44
"64","18",6,131.86648964199,133.494786002568,151,178,398.333333333333,401,79.3333333333333,99
"65","01",6,229.477441115111,128.555386414303,218,234,401.333333333333,487,115,153
"65","02",6,188.483233664428,105.808216056109,184,234,344.666666666667,407,79.3333333333333,117
"65","03",6,69.0014660927267,45.7231973652077,57,91,177,247,29.3333333333333,36
"65","04",6,233.6650885733,155.001335858539,249,317,497.333333333333,538,211,185
"65","05",6,69.6007312183615,44.789457060555,56,62,148.666666666667,213,30.3333333333333,36
"65","06",6,38.4708791952889,46.8496121861107,40,43,138,153,46,32
"65","07",6,217.374798630766,128.314320625901,199,274,452.666666666667,570,112,185
"65","08",6,83.6011688600832,48.5305228489576,75,93,190.666666666667,245,31.6666666666667,49
"65","09",6,158.141260898069,107.663487525832,156,167,318.333333333333,372,84,82
"65","10",6,153.479898048583,90.1573829560402,141,162,365,458,48,81
"65","11",6,112.062531398714,61.1089916838878,104,127,275.333333333333,342,41.6666666666667,72
"65","12",6,61.4963564714411,42.2231973652077,57,64,119,148,32.6666666666667,35
"65","13",6,71.9802362721378,51.4943407163882,68,73,168,205,44.3333333333333,47
"65","14",6,69.2534911491541,35.789457060555,56,60,127.666666666667,182,26.6666666666667,29
"65","15",6,79.3258587063195,47.5606004117354,67,84,151.666666666667,207,33,45
"65","16",6,82.6161138178087,52.8980034582631,77,93,190,235,46,44
"65","17",6,130.482290956788,81.3561620420819,138,151,289,315,67.3333333333333,86
"65","18",6,114.662040932959,73.6028871140963,89,134,235.666666666667,350,63.6666666666667,75
"65","19",6,85.6515654403913,82.9825768629848,121,123,250,204,66,67
"65","20",6,360.297922456897,236.080249979649,361,451,671,772,263.333333333333,301
"65","21",6,81.566943866756,65.1691468094435,88,97,194.666666666667,208,58.6666666666667,47
"65","22",6,84.2244809762101,65.1028871140963,89,106,205.333333333333,224,55.3333333333333,65
"65","23",6,145.897955573909,81.2236426513874,140,186,301.333333333333,362,65.6666666666667,104
"66","01",10,105.115702479339,64.5,79,101,242,322,37.6666666666667,53
"66","02",10,80.5544554455446,58.5,72,85,202,226,40.3333333333333,55
"66","03",10,96.4273381294964,68,89,117,231.666666666667,251,50.3333333333333,70
"66","04",10,91.5189873417722,63,80,96,210.666666666667,241,48.6666666666667,66
"66","05",10,119.098798397864,88.5,95,106,249.666666666667,313,58.3333333333333,57
"66","06",10,140.644783118406,111.5,129,166,284.333333333333,310,95.6666666666667,92
